size_charge,size_pay,lat,lon,charge,pay,AcquiredInfect,AcquiredConditions,PatientSafetySummary,name
12.91,2.40,33.80441,-118.06665,48923.93,5184.80,0.50,0.50,0.48,LOS ALAMITOS MEDICAL CENTER
10.14,2.44,37.66867,-120.97339,37396.05,5360.84,0.67,0.80,0.54,MEMORIAL  MEDICAL CENTER
9.89,2.33,33.56100,-117.66530,36355.86,4876.68,0.67,0.59,0.13,MISSION HOSPITAL REGIONAL MED CENTER
5.21,2.78,36.94433,-120.04507,16887.77,6777.77,0.00,0.00,0.00,MADERA COMMUNITY HOSPITAL
14.49,2.80,33.71466,-117.93322,55498.96,6847.08,0.50,0.86,0.33,FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER
14.03,2.27,33.76335,-116.40628,53577.67,4652.28,0.50,0.56,0.39,EISENHOWER MEDICAL CENTER
6.32,2.66,33.84753,-118.03841,21487.30,6242.00,0.00,0.00,0.00,LA PALMA INTERCOMMUNITY HOSPITAL
11.11,2.46,33.84932,-118.15323,41421.28,5424.44,0.83,0.80,0.13,LAKEWOOD REGIONAL MEDICAL CENTER
9.54,2.35,34.09764,-117.83444,34897.55,4985.36,0.00,0.00,0.00,SAN DIMAS COMMUNITY HOSPITAL
9.89,2.79,38.46387,-121.41645,36332.19,6806.96,0.50,0.60,0.58,METHODIST HOSPITAL OF SACRAMENTO
7.53,2.40,34.13289,-117.87121,26509.91,5159.82,0.50,0.82,0.96,FOOTHILL PRESBYTERIAN HOSPITAL
12.42,3.17,38.55484,-121.45628,46862.43,8395.07,0.50,0.50,0.03,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER
8.77,2.28,33.60883,-117.70881,31699.52,4664.61,0.50,0.70,0.91,SADDLEBACK MEMORIAL MEDICAL CENTER
9.46,2.29,34.24359,-119.01992,34566.11,4732.00,0.50,0.74,0.70,ST JOHNS PLEASANT VALLEY HOSPITAL
13.56,2.34,34.39755,-118.55330,51638.93,4916.00,0.50,0.60,0.21,HENRY MAYO NEWHALL MEMORIAL HOSPITAL
17.31,2.92,34.07664,-118.37955,67218.61,7322.39,1.00,0.59,0.48,CEDARS-SINAI MEDICAL CENTER
11.93,2.38,35.55536,-120.72067,44844.94,5099.77,0.00,0.00,0.00,TWIN CITIES COMMUNITY HOSPITAL
8.96,2.26,32.99711,-117.05783,32483.42,4607.00,0.50,0.85,0.78,POMERADO HOSPITAL
5.69,2.95,34.01936,-118.18661,18888.32,7487.00,0.50,0.90,0.64,LOS ANGELES COMMUNITY HOSPITAL
6.66,2.37,33.70167,-117.95566,22907.57,5048.57,0.50,0.82,0.89,ORANGE COAST MEMORIAL MEDICAL CENTER
5.44,2.32,33.71818,-117.16690,17836.00,4856.80,0.00,0.00,0.00,MENIFEE VALLEY MEDICAL CENTER
11.41,2.53,37.77577,-121.95824,42686.17,5723.67,0.50,0.66,0.03,SAN RAMON REGIONAL MEDICAL CTR
4.66,2.40,33.55876,-117.18329,14604.19,5194.51,0.67,0.74,0.74,SOUTHWEST HEALTHCARE SYSTEM
5.95,2.82,34.22139,-118.45660,19945.45,6909.00,0.00,0.00,0.00,MISSION COMMUNITY HOSPITAL - PANORAMA
5.36,2.40,34.47174,-117.29791,17491.67,5163.00,0.50,1.00,0.99,DESERT VALLEY HOSPITAL
9.43,2.33,35.38506,-119.03992,34423.53,4873.58,0.50,0.97,0.76,BAKERSFIELD HEART HOSPITAL
11.54,2.34,33.78824,-118.14563,43209.18,4933.00,0.50,1.00,0.54,COMMUNITY HOSPITAL OF LONG BEACH
17.23,3.07,34.06760,-118.12291,66903.04,7963.00,0.50,0.94,0.86,GARFIELD MEDICAL CENTER
10.39,2.66,33.95076,-118.34828,38442.57,6280.53,0.50,0.71,1.00,CENTINELA HOSPITAL MEDICAL CENTER
9.28,2.55,34.02303,-118.39741,33797.18,5811.88,0.00,0.00,0.00,BROTMAN MEDICAL CENTER
4.39,2.48,34.16028,-118.44948,13451.87,5532.00,0.00,0.00,0.00,SHERMAN OAKS HOSPITAL
7.99,2.46,32.77629,-117.05730,28424.65,5435.71,0.75,0.79,0.64,ALVARADO HOSPITAL MEDICAL CENTER
14.14,2.50,34.17067,-118.53200,54024.87,5613.07,0.50,0.57,0.64,PROVIDENCE TARZANA MEDICAL CENTER
8.89,2.51,40.58532,-122.38702,32183.97,5637.00,0.50,0.79,0.98,SHASTA REGIONAL MEDICAL CENTER
5.00,2.31,40.41481,-104.70890,16014.69,4818.29,0.50,0.74,0.58,NORTH COLORADO MEDICAL CENTER
6.03,2.20,40.18134,-105.12769,20291.67,4350.46,0.50,0.71,0.76,LONGMONT UNITED HOSPITAL
7.70,2.27,39.76893,-105.09006,27240.52,4656.61,0.50,0.47,0.80,EXEMPLA LUTHERAN MEDICAL CENTER
4.54,2.29,40.57315,-105.05741,14095.17,4700.88,0.50,0.69,0.96,POUDRE VALLEY HOSPITAL
6.31,2.26,38.23421,-104.62292,21448.89,4576.84,0.50,0.54,0.30,CENTURA HEALTH-ST MARY CORWIN MEDICAL CENTER
7.92,2.26,39.71712,-105.12874,28154.00,4586.05,0.33,0.68,0.16,CENTURA HEALTH-ST ANTHONY HOSPITAL
4.01,2.38,38.45565,-105.23021,11862.50,5092.00,0.00,0.00,0.00,CENTURA HEALTH-ST THOMAS MORE HOSPITAL
7.33,2.23,38.28184,-104.61256,25681.54,4465.92,0.67,0.69,0.30,PARKVIEW MEDICAL CENTER INC
5.87,2.31,38.83903,-104.80024,19623.71,4798.86,0.67,0.69,0.33,MEMORIAL HOSPITAL CENTRAL
5.13,2.36,39.09046,-108.56190,16546.46,5008.00,0.50,0.49,0.58,ST MARYS HOSPITAL AND MEDICAL CENTER
7.35,2.88,39.74234,-104.84156,25761.75,7156.92,0.67,0.66,0.70,UNIVERSITY OF COLORADO HOSPITAL ANSCHUTZ INPATIENT
8.55,2.23,40.02615,-105.28391,30756.55,4484.30,0.50,0.91,0.83,BOULDER COMMUNITY HOSPITAL
5.09,2.17,40.41320,-105.05139,16377.82,4218.46,0.50,0.93,0.70,MCKEE MEDICAL CENTER
5.74,2.17,38.86559,-104.82182,19062.76,4239.29,0.50,0.70,0.38,CENTURA HEALTH-PENROSE ST FRANCIS HEALTH SERVICES
9.33,2.32,39.73231,-104.93396,34025.47,4856.00,0.75,0.50,0.32,ROSE MEDICAL CENTER
8.35,2.27,39.65399,-104.98116,29942.70,4643.70,0.33,0.47,0.17,SWEDISH MEDICAL CENTER
9.42,2.35,39.67005,-104.97490,34404.90,4982.15,0.50,0.75,0.80,CENTURA HEALTH-PORTER ADVENTIST HOSPITAL
3.28,2.19,38.74540,-108.04700,8854.87,4316.13,0.00,0.00,0.00,DELTA COUNTY MEMORIAL HOSPITAL
8.45,2.24,39.68859,-104.83205,30374.32,4533.00,0.50,0.61,0.14,MEDICAL CENTER OF AURORA THE
6.82,2.32,39.84960,-105.01825,23590.14,4854.43,0.50,0.61,0.48,CENTURA HEALTH-ST ANTHONY NORTH HOSPITAL
7.58,2.20,39.52910,-104.87121,26732.09,4353.45,0.50,0.76,0.80,SKY RIDGE MEDICAL CENTER
8.72,2.18,39.57629,-104.98610,31471.91,4247.50,0.50,0.79,0.54,CENTURA HEALTH-LITTLETON ADVENTIST HOSPITAL
9.20,2.18,39.54881,-104.77119,33485.18,4243.00,0.50,0.60,0.12,PARKER ADVENTIST HOSPITAL
5.33,2.27,40.45184,-105.19608,17369.28,4648.69,0.50,0.79,0.45,MEDICAL CENTER OF THE ROCKIES
5.55,2.60,41.30978,-72.93806,18281.27,6030.73,0.67,0.57,0.08,HOSPITAL OF ST RAPHAEL
6.11,2.63,41.77507,-72.69941,20614.53,6145.29,0.50,0.54,0.86,ST FRANCIS HOSPITAL & MEDICAL CENTER
3.81,2.30,41.90922,-71.91467,11039.54,4765.75,0.00,0.00,0.00,DAY KIMBALL HOSPITAL
4.65,2.75,41.88142,-73.48367,14540.95,6631.00,0.00,0.00,0.00,SHARON HOSPITAL
7.21,2.55,41.55959,-73.05941,25178.49,5806.98,0.33,0.57,0.70,WATERBURY HOSPITAL
9.99,2.58,41.05562,-73.55390,36772.76,5923.97,0.50,0.53,0.11,STAMFORD HOSPITAL
4.86,2.38,41.33722,-72.10380,15421.00,5107.38,0.50,0.72,0.93,LAWRENCE & MEMORIAL HOSPITAL
6.44,2.82,41.18881,-73.16645,21974.27,6914.79,0.50,0.51,0.21,BRIDGEPORT HOSPITAL
2.79,2.34,41.79153,-73.13382,6805.96,4919.86,0.25,0.79,0.54,CHARLOTTE HUNGERFORD HOSPITAL
4.93,2.61,41.55241,-73.03554,15696.62,6059.00,0.50,0.56,0.39,SAINT MARYS HOSPITAL
5.23,2.39,41.54874,-72.80148,16941.26,5149.43,0.50,0.60,0.80,MIDSTATE MEDICAL CENTER
5.89,2.42,41.03431,-73.63020,19686.37,5252.79,0.50,0.49,0.64,GREENWICH HOSPITAL ASSOCIATION
7.82,2.41,41.55473,-72.64872,27720.05,5228.26,0.33,0.61,0.93,MIDDLESEX HOSPITAL
4.26,2.71,41.71622,-72.22399,12907.86,6449.29,0.00,0.00,0.00,WINDHAM COMM MEM HOSP & HATCH HOSP
6.58,2.98,41.30400,-72.93502,22562.68,7594.30,0.67,0.41,0.03,YALE-NEW HAVEN HOSPITAL
3.92,2.46,41.54301,-72.08799,11521.50,5419.36,0.50,0.70,0.45,WILLIAM W BACKUS HOSPITAL
6.05,2.71,41.75412,-72.67927,20380.75,6476.71,0.50,0.47,0.10,HARTFORD HOSPITAL
4.73,2.31,41.78185,-72.52591,14860.53,4793.00,0.50,0.69,0.02,MANCHESTER MEMORIAL HOSPITAL
4.84,2.55,41.20049,-73.20281,15316.93,5790.32,0.67,0.79,0.64,ST VINCENT'S MEDICAL CENTER
5.83,2.31,41.67540,-72.93617,19451.23,4793.00,0.50,0.74,0.33,BRISTOL HOSPITAL
4.95,2.51,41.33493,-73.08978,15795.80,5635.00,0.50,0.78,0.93,GRIFFIN HOSPITAL
4.19,2.50,41.40474,-73.44739,12611.47,5605.71,0.50,0.66,0.58,DANBURY HOSPITAL
6.04,2.55,41.11147,-73.42010,20344.80,5804.00,0.50,0.72,0.93,NORWALK HOSPITAL ASSOCIATION
4.90,2.50,41.66107,-72.78671,15566.55,5611.62,0.50,0.53,0.08,HOSPITAL OF CENTRAL CONNECTICUT THE
4.29,3.14,41.73545,-72.79489,13050.93,8275.07,0.25,0.60,0.08,JOHN DEMPSEY HOSPITAL
4.45,2.50,39.69005,-75.68408,13710.18,5581.92,0.67,0.59,0.39,CHRISTIANA CARE HEALTH SERVICES INC.
4.63,2.39,39.74954,-75.56662,14445.66,5134.31,0.50,0.81,0.80,ST FRANCIS HOSPITAL
4.57,2.35,39.15135,-75.52309,14218.50,4984.75,0.50,0.59,0.91,BAYHEALTH - KENT GENERAL HOSPITAL
4.41,2.53,38.64231,-75.60660,13562.21,5725.64,0.00,0.00,0.00,NANTICOKE MEMORIAL HOSPITAL
5.53,2.26,38.77159,-75.14210,18209.32,4602.26,0.50,0.90,0.82,BEEBE MEDICAL CENTER
7.69,2.76,38.90106,-77.05079,27204.71,6689.66,0.50,0.50,0.14,GEORGE WASHINGTON UNIV HOSPITAL
6.24,2.20,38.93576,-77.10909,21158.81,4328.31,0.50,0.76,0.97,SIBLEY MEMORIAL HOSPITAL
4.56,2.61,38.94397,-76.99040,14174.02,6058.20,0.50,0.57,0.25,PROVIDENCE HOSPITAL
5.73,2.68,38.92944,-77.01473,19044.13,6327.61,0.33,0.59,0.02,WASHINGTON HOSPITAL CENTER
7.10,2.69,30.34913,-81.66391,24748.26,6372.90,0.50,0.62,0.00,SHANDS JACKSONVILLE MEDICAL CENTER
7.66,2.30,26.50479,-80.06979,27066.13,4766.16,0.50,0.54,0.99,BETHESDA MEMORIAL HOSPITAL
7.81,2.39,28.52517,-81.37729,27708.19,5142.95,0.67,0.47,0.29,ORLANDO HEALTH
7.92,2.33,28.57345,-81.36990,28162.50,4867.84,0.83,0.66,0.25,FLORIDA HOSPITAL
10.51,2.68,25.68309,-80.34038,38941.96,6350.29,0.50,0.62,0.86,BAPTIST HOSPITAL OF MIAMI INC
11.68,2.54,25.78846,-80.21644,43818.29,5741.08,0.83,0.56,0.01,UNIVERSITY OF MIAMI HOSPITAL
5.26,2.20,26.62849,-81.87423,17073.05,4329.11,0.67,0.53,0.16,LEE MEMORIAL HOSPITAL
5.52,2.31,29.20117,-81.05828,18178.68,4819.27,0.67,0.76,0.80,HALIFAX HEALTH MEDICAL CENTER
5.43,2.18,26.15053,-81.79919,17768.22,4261.00,0.67,0.62,0.39,NAPLES COMMUNITY HOSPITAL
7.29,2.11,28.08771,-80.61362,25535.21,3969.99,0.67,0.59,0.17,HOLMES REGIONAL MEDICAL CENTER
6.98,3.24,25.79143,-80.21250,24222.76,8695.10,0.83,0.49,0.05,JACKSON MEMORIAL HOSPITAL
4.60,2.07,28.83363,-82.33561,14318.97,3826.30,0.50,0.55,0.45,CITRUS MEMORIAL HOSPITAL
5.15,2.27,30.47650,-87.21219,16624.41,4621.69,0.50,0.41,0.39,SACRED HEART HOSPITAL
5.01,2.15,30.15963,-85.64818,16022.67,4135.42,0.67,0.74,0.43,BAY MEDICAL CENTER
5.13,2.14,28.63051,-80.82437,16551.11,4098.14,0.50,0.69,0.98,PARRISH MEDICAL CENTER
11.58,2.47,25.86166,-80.21398,43377.96,5453.77,0.50,0.84,0.70,NORTH SHORE MEDICAL CENTER
5.64,2.22,28.54917,-81.52746,18652.50,4450.59,0.50,0.70,0.58,HEALTH CENTRAL
6.51,2.37,27.76332,-82.64325,22290.94,5041.17,0.50,0.82,0.20,BAYFRONT MEDICAL CENTER INC
9.90,2.53,25.81317,-80.13996,36388.10,5726.16,0.67,0.47,0.25,MOUNT SINAI MEDICAL CENTER
7.84,2.27,27.49789,-82.56220,27837.35,4629.45,0.50,0.55,0.30,MANATEE MEMORIAL HOSPITAL
8.03,2.49,26.01867,-80.17981,28589.70,5570.23,0.83,0.64,0.76,MEMORIAL REGIONAL HOSPITAL
8.04,2.67,26.10282,-80.14245,28657.07,6300.21,0.75,0.76,0.97,BROWARD HEALTH BROWARD GENERAL MEDICAL CENTER
5.58,2.18,30.30835,-81.68919,18402.19,4254.16,0.50,0.69,0.83,ST VINCENT'S MEDICAL CENTER
6.82,2.08,28.01404,-82.78368,23553.27,3849.27,0.50,0.75,0.54,MEASE HOSPITAL DUNEDIN
7.96,2.22,27.19837,-80.24306,28323.93,4445.42,0.67,0.70,0.58,MARTIN MEMORIAL MEDICAL CENTER
6.04,2.20,29.04263,-81.31635,20343.12,4334.92,0.50,0.86,0.99,FLORIDA HOSPITAL DELAND
8.47,2.12,28.26092,-82.18802,30423.29,3998.00,0.50,0.62,0.89,FLORIDA HOSPITAL ZEPHYRHILLS
5.99,2.09,26.94042,-82.04094,20099.54,3906.51,0.50,0.72,0.86,CHARLOTTE REGIONAL MEDICAL CENTER
5.45,2.13,27.46707,-81.43358,17868.68,4061.39,0.00,0.00,0.00,HIGHLANDS REGIONAL MEDICAL CENTER
5.88,2.52,25.86856,-80.31222,19667.94,5661.00,0.50,0.89,0.93,PALM SPRINGS GENERAL HOSPITAL
7.41,2.18,28.02768,-81.72466,26039.86,4282.45,0.50,0.62,0.03,WINTER HAVEN HOSPITAL
11.07,2.71,25.84597,-80.26872,41277.62,6450.17,0.75,0.82,1.00,HIALEAH HOSPITAL
8.30,2.09,28.13321,-82.75839,29743.58,3888.50,0.00,0.00,0.00,HELEN ELLIS MEMORIAL HOSPITAL
5.66,2.14,28.82358,-81.71133,18759.20,4094.72,0.50,0.71,0.48,FLORIDA HOSPITAL WATERMAN
6.45,2.46,25.74067,-80.21244,22036.96,5421.83,0.00,0.00,0.00,MERCY HOSPITAL INC
5.44,2.09,29.17594,-82.13898,17832.10,3906.25,0.50,0.60,0.94,MUNROE REGIONAL MEDICAL CENTER
7.20,2.13,28.25431,-82.71447,25158.05,4064.54,0.50,0.96,0.39,MORTON PLANT NORTH BAY HOSPITAL
7.09,2.22,27.78088,-82.65126,24680.20,4419.03,0.50,0.69,0.58,ST ANTHONY'S HOSPITAL
6.31,2.12,29.24333,-81.10760,21432.11,4020.57,0.50,0.68,0.96,FLORIDA HOSPITAL MEMORIAL MEDICAL CENTER
5.14,2.09,27.09043,-82.44499,16593.63,3906.90,0.50,0.76,0.48,VENICE REGIONAL MEDICAL CENTER
10.14,2.29,28.53906,-82.44193,37375.22,4723.02,0.50,0.75,0.58,BROOKSVILLE REGIONAL HOSPITAL
5.82,2.16,28.91403,-81.28480,19428.62,4168.24,0.83,0.75,0.05,FLORIDA HOSPITAL FISH MEMORIAL
7.80,2.19,26.18711,-80.11941,27645.23,4300.54,0.83,0.57,0.38,HOLY CROSS HOSPITAL INC
6.81,2.34,27.98242,-82.49025,23522.90,4910.44,0.67,0.60,0.30,ST JOSEPH'S HOSPITAL
6.96,2.60,25.77941,-80.29397,24156.93,6030.93,0.00,0.00,0.00,METROPOLITAN HOSPITAL OF MIAMI
8.20,2.16,26.98905,-82.09559,29300.00,4195.48,0.50,0.69,0.43,PEACE RIVER REGIONAL MEDICAL CENTER
8.44,2.28,26.59805,-80.09271,30311.37,4663.14,1.00,0.60,0.28,JFK MEDICAL CENTER
5.46,2.13,28.80659,-81.86906,17927.86,4061.32,0.33,0.68,0.25,LEESBURG REGIONAL MEDICAL CENTER
5.13,2.23,26.27623,-80.12220,16520.82,4472.29,0.75,0.72,0.58,BROWARD HEALTH NORTH BROWARD MEDICAL CENTER
5.97,2.14,27.31827,-82.53140,20020.49,4082.40,0.33,0.38,0.70,SARASOTA MEMORIAL HOSPITAL
9.57,2.42,30.31525,-81.66398,35012.84,5242.18,0.67,0.47,0.13,BAPTIST MEDICAL CENTER
7.59,2.41,29.86371,-81.31749,26785.07,5205.90,0.67,0.76,0.30,FLAGLER HOSPITAL
5.91,2.14,28.33522,-80.72319,19783.17,4113.28,0.50,0.64,0.97,WUESTHOFF MEDICAL CENTER  ROCKLEDGE
6.08,2.20,30.43066,-87.23191,20513.71,4330.11,0.50,0.72,0.17,BAPTIST HOSPITAL
7.89,2.11,27.89590,-81.56547,28034.54,3963.37,0.00,0.00,0.00,LAKE WALES MEDICAL CENTER
3.58,2.14,30.19345,-82.63268,10071.00,4090.00,0.00,0.00,0.00,SHANDS LAKE SHORE REGIONAL MEDICAL CENTER
3.93,2.19,27.65832,-80.39307,11549.91,4314.69,0.67,0.76,0.99,INDIAN RIVER MEDICAL CENTER
6.68,2.19,27.50001,-81.43962,22990.59,4311.54,0.50,0.61,0.86,FLORIDA HOSPITAL HEARTLAND MEDICAL CENTER
12.95,2.29,28.29946,-81.41021,49073.96,4711.04,0.50,0.64,0.51,OSCEOLA REGIONAL MEDICAL CENTER
5.36,2.79,29.64155,-82.34844,17496.16,6809.12,0.67,0.54,0.30,SHANDS HOSPITAL AT THE UNIVERSITY OF FLORIDA
6.47,2.07,30.27449,-81.40071,22121.00,3802.29,0.67,0.94,0.70,BAPTIST MEDICAL CENTER  BEACHES
5.37,2.31,29.47897,-81.18915,17539.88,4824.00,0.50,0.51,0.39,FLORIDA HOSPITAL FLAGLER
5.60,2.15,27.91798,-81.84402,18515.08,4148.85,0.00,0.00,0.00,BARTOW REGIONAL MEDICAL CENTER
8.87,2.14,30.73540,-86.56171,32118.80,4100.00,0.50,0.90,0.97,NORTH OKALOOSA MEDICAL CENTER
5.98,2.08,27.75214,-82.73951,20089.87,3848.65,0.50,0.62,0.86,PALMS OF PASADENA HOSPITAL
5.96,2.16,27.95192,-82.80379,20010.32,4177.86,0.67,0.62,0.10,MORTON PLANT HOSPITAL
11.62,2.63,27.93740,-82.45927,43535.22,6151.48,0.67,0.66,0.00,TAMPA GENERAL HOSPITAL
8.90,2.28,25.96994,-80.14533,32219.48,4691.30,0.50,0.64,0.80,AVENTURA HOSPITAL AND MEDICAL CENTER
6.53,2.34,28.01563,-82.13900,22350.46,4932.67,0.50,0.93,0.58,SOUTH FLORIDA BAPTIST HOSPITAL
5.98,2.28,30.45726,-84.26175,20077.88,4697.69,0.67,0.57,0.64,TALLAHASSEE MEMORIAL HEALTHCARE
7.75,2.21,28.18120,-81.64018,27425.00,4381.81,0.50,0.72,0.58,HEART OF FLORIDA REGIONAL MEDICAL CENTER
6.88,2.62,24.58076,-81.74233,23804.26,6074.26,0.00,0.00,0.00,LOWER KEYS MEDICAL CENTER
4.44,2.51,30.26389,-81.44283,13688.76,5629.14,0.83,0.62,0.91,MAYO CLINIC
10.85,2.78,25.70328,-80.29391,40327.00,6775.81,0.50,0.65,0.69,SOUTH MIAMI HOSPITAL INC
6.76,2.39,30.18340,-82.68783,23321.22,5157.41,0.00,0.00,0.00,LAKE CITY MEDICAL CENTER
9.36,2.19,28.06172,-81.95304,34160.28,4306.85,0.50,0.53,0.03,LAKELAND REGIONAL MEDICAL CENTER
8.43,2.24,28.81611,-81.28351,30285.32,4502.08,0.50,0.56,0.98,CENTRAL FLORIDA REGIONAL HOSPITAL
8.08,2.09,27.30187,-82.45428,28821.23,3889.00,0.33,0.68,0.96,DOCTORS HOSPITAL OF SARASOTA
8.01,2.52,26.12647,-80.20519,28529.43,5696.52,0.50,0.81,0.06,PLANTATION GENERAL HOSPITAL
6.76,2.16,26.35875,-80.10203,23306.55,4177.00,0.67,0.46,0.43,BOCA RATON REGIONAL HOSPITAL
7.73,2.43,28.07111,-82.42342,27343.08,5323.46,0.50,0.69,0.38,FLORIDA HOSPITAL TAMPA
4.48,2.46,27.22739,-81.85108,13843.94,5446.47,0.00,0.00,0.00,DESOTO MEMORIAL HOSPITAL
7.98,2.16,26.83035,-80.08655,28421.54,4182.00,1.00,0.56,0.38,PALM BEACH GARDENS MEDICAL CENTER
6.27,2.16,28.36005,-80.62309,21293.57,4183.29,0.50,0.88,0.58,CAPE CANAVERAL HOSPITAL
12.52,2.22,30.28793,-81.60103,47301.68,4435.37,0.33,0.49,0.25,MEMORIAL HOSPITAL JACKSONVILLE
14.28,2.40,27.80541,-82.72694,54625.95,5182.26,0.33,0.49,0.08,ST PETERSBURG GENERAL HOSPITAL
14.57,2.58,25.74360,-80.25465,55806.12,5916.00,0.50,0.82,0.41,CORAL GABLES HOSPITAL
10.88,2.61,25.88563,-80.32635,40481.71,6055.27,0.67,0.79,0.91,PALMETTO GENERAL HOSPITAL
8.86,2.23,26.26259,-80.20292,32058.95,4478.03,0.50,0.51,0.98,NORTHWEST MEDICAL CENTER
11.99,2.13,28.19342,-82.46987,45108.33,4035.87,0.50,0.78,0.43,MEDICAL CENTER OF TRINITY
9.37,2.16,29.66085,-82.41172,34182.58,4181.91,0.33,0.53,0.17,NORTH FLORIDA REGIONAL MEDICAL CENTER
11.69,2.54,25.73195,-80.38580,43832.05,5754.07,0.33,0.51,0.80,KENDALL REGIONAL MEDICAL CENTER
7.50,2.16,28.34805,-82.19963,26403.00,4180.67,0.50,0.91,0.05,PASCO REGIONAL MEDICAL CENTER
8.47,2.10,29.17550,-82.13680,30420.68,3912.60,0.83,0.55,0.86,OCALA REGIONAL MEDICAL CENTER
8.88,2.10,27.48213,-82.62126,32129.64,3910.09,0.50,0.75,0.69,BLAKE MEDICAL CENTER
8.29,2.15,27.84359,-80.48849,29689.67,4138.37,0.00,0.00,0.00,SEBASTIAN RIVER MEDICAL CENTER
5.62,2.19,26.52735,-81.83337,18565.76,4289.82,0.50,0.59,0.64,GULF COAST MEDICAL CENTER LEE MEM HEALTH SYSTEM
10.86,2.14,30.45448,-86.63362,40401.14,4078.38,0.50,0.72,0.64,FORT WALTON BEACH MEDICAL CENTER
11.40,2.15,26.21219,-80.25478,42614.98,4130.55,0.00,0.00,0.00,UNIVERSITY HOSPITAL AND MEDICAL CENTER
12.87,2.17,30.16550,-81.73775,48759.78,4225.32,0.33,0.69,0.58,ORANGE PARK MEDICAL CENTER
9.52,2.18,26.12354,-80.25951,34793.09,4243.14,0.50,0.57,0.74,WESTSIDE REGIONAL MEDICAL CENTER
7.95,2.13,30.51624,-87.21856,28266.15,4073.11,0.50,0.65,0.05,WEST FLORIDA HOSPITAL
5.00,2.28,29.64481,-81.69431,15978.98,4663.64,0.50,0.79,0.48,PUTNAM COMMUNITY MEDICAL CENTER
10.18,2.36,26.76167,-80.08781,37574.41,5006.82,0.50,0.86,0.33,COLUMBIA HOSPITAL
8.38,2.10,26.98884,-82.09877,30083.75,3939.30,0.50,0.80,0.58,FAWCETT MEMORIAL HOSPITAL
13.04,2.48,27.82545,-82.70122,49474.52,5508.57,0.50,0.65,0.33,NORTHSIDE HOSPITAL
10.31,2.13,27.78151,-82.66458,38115.18,4052.82,0.50,0.81,0.33,EDWARD WHITE HOSPITAL
9.00,2.19,30.18657,-85.66513,32646.93,4311.93,0.50,0.64,0.99,GULF COAST MEDICAL CENTER
9.12,2.34,27.93259,-82.28759,33159.05,4914.16,0.67,0.68,0.21,BRANDON REGIONAL HOSPITAL
5.17,2.08,26.63958,-81.94164,16687.38,3868.08,0.50,0.53,0.21,CAPE CORAL HOSPITAL
11.07,2.39,27.43392,-80.34350,41250.68,5141.08,0.83,0.54,0.30,LAWNWOOD REGIONAL MEDICAL CENTER & HEART INSTITUTE
8.58,2.17,27.91458,-82.80382,30906.42,4207.00,0.50,0.49,0.25,LARGO MEDICAL CENTER
5.50,2.12,28.95195,-82.62421,18060.32,3997.63,0.50,0.72,0.21,SEVEN RIVERS REGIONAL MEDICAL CENTER
7.71,2.29,27.25983,-80.82855,27280.78,4740.00,0.50,0.79,0.74,RAULERSON HOSPITAL
7.65,2.39,26.92138,-80.09708,27007.82,5134.55,0.50,0.61,0.54,JUPITER MEDICAL CENTER
6.36,2.26,30.47616,-84.23140,21671.59,4613.38,0.50,0.66,0.58,CAPITAL REGIONAL MEDICAL CENTER
9.10,2.08,28.36128,-82.68883,33051.33,3850.05,0.67,0.68,0.91,REGIONAL MEDICAL CENTER BAYONET POINT
9.95,2.17,26.43709,-80.12728,36600.71,4201.14,0.83,0.72,0.93,DELRAY MEDICAL CENTER
9.31,2.08,27.71350,-82.36512,33917.62,3867.84,0.33,0.66,0.33,SOUTH BAY HOSPITAL
8.51,2.35,27.28861,-80.29431,30598.18,4951.00,0.50,0.65,0.54,ST LUCIE MEDICAL CENTER
9.97,2.16,28.53585,-82.53404,36672.03,4186.59,0.67,0.71,0.58,OAK HILL HOSPITAL
6.63,2.11,28.03957,-82.70875,22780.53,3955.89,0.67,0.66,0.54,MEASE COUNTRYSIDE HOSPITAL
5.91,2.04,30.35772,-87.16046,19801.00,3681.00,0.00,0.00,0.00,GULF BREEZE HOSPITAL
8.31,2.10,26.94996,-82.32651,29767.84,3935.72,0.00,0.00,0.00,ENGLEWOOD COMMUNITY HOSPITAL
6.79,2.22,26.35614,-80.19956,23428.82,4429.00,0.50,0.80,0.83,WEST BOCA MEDICAL CENTER
11.99,2.43,26.68337,-80.25269,45089.81,5319.68,0.67,0.68,0.38,PALMS WEST HOSPITAL
7.10,2.35,26.65230,-80.20504,24731.19,4986.57,0.50,0.74,0.33,WELLINGTON REGIONAL MEDICAL CENTER
6.87,2.29,26.26841,-80.25571,23763.41,4731.82,0.50,0.68,0.90,CORAL SPRINGS MEDICAL CENTER
8.56,2.29,26.01394,-80.30980,30803.15,4717.68,0.67,0.71,0.64,MEMORIAL HOSPITAL WEST
4.69,2.82,25.74731,-80.31765,14700.26,6914.07,0.50,0.85,0.78,WESTCHESTER GENERAL HOSPITAL
8.50,2.42,25.99079,-80.37333,30553.00,5243.00,0.00,0.00,0.00,MEMORIAL HOSPITAL MIRAMAR
8.52,2.12,26.21388,-81.73257,30654.67,4027.00,0.33,0.80,0.33,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE
